wallet,type,rarity,score,final_ranking,token_earned
0xd65f5cb7dc2e538bc4847646de7c6a56dc6139b5,#7C,Common,780,1533,3307
0x41afe31ed2b3212772d8f7935a90c9bedba226c4,#6C,Common,780,1534,3307
0x05c4f2908a86a64ca1259aef34644c86fee07812,#10C,Common,780,1535,3307
0x1fdbffd0d8e237e64e68a904c2a6f447a1ad5c90,#8C,Common,780,1536,3307
0x7f903ba86138e19dbb3c243caa35cb8d52cbf062,#10C,Common,780,1537,3307
0x3a902bdca863edd9106fd4e6e339a3bab690ad92,#6C,Common,780,1538,3307
0x1fd252771bc2dfd38ec774efeeb3c6ab7e8e535b,#10C,Common,744,1539,3307
0x995463a4cf8f978bd7b447da64da6d5ed8a899c8,#12C,Common,726,1540,3307
0xdb61470268bab94e4cc8284d637e30755ee68e9a,#3C,Common,702,1541,3307
0x20f9f307d9f49ba69bf87d5eff130941c6ac82a2,#8C,Common,702,1542,3307
0xd0ecf5d7228bf24a0ff469cb98e7b525842b9d82,#3C,Common,702,1543,3307
0xdce62b21a8b1a9b39dd3ded27c876d416cc91b3e,#1C,Common,702,1544,3307
0xb464136ffe0efbacd3c2cc30e66f6002eb890e9b,#5C,Common,684,1545,3307
0x1915fd19e19858f815c924df8d2d6e7065f1e547,#10C,Common,684,1546,3307
0x521f2894856e2428c82b5484404cc7a7cb48bd81,#4C,Common,682,1547,3307
0x6948918f21807b66922d9d7c27c9e06c017c66c8,#14C,Common,660,1548,3307
0x39f4da389fef57165bd470eb422c755e271f785b,#4C,Common,624,1549,3307
0x16b92f1cd943058c2bad341729b0c7fdf4203b53,#5C,Common,624,1550,3307
0x42f3673bb1100105e6501b79fab57f7c9467a671,#9C,Common,624,1551,3307
0xca4c007bdc8087f13141046dc38f2f79f87cf43e,#14C,Common,624,1552,3307
0x1319bf58b991ac734b5b9b366e7673b1f8499957,#4C,Common,624,1553,3307
0xcf8d3063e7074b38f4548a7e2798ce2d498a8ee2,#11C,Common,624,1554,3307
0x165f63397a3bab1c1f38530b062e101cdbb67b35,#5C,Common,624,1555,3307
0x6e403564d6b3ad4e69fb350759901fe2eb68075d,#5C,Common,624,1556,3307
0xbd10ff07536956bed629763358ea5779d403d621,#3C,Common,624,1557,3307
0x68a69d8c952eaed033b89382269886972c79ab87,#7C,Common,624,1558,3307
0xe8eb6aadb5a06c731e723e84f843d52e08dbf154,#10C,Common,624,1559,3307
0xb3a267eedfaef313f3d4d85c092a3677f5fa3936,#5C,Common,624,1560,3307
0x45fba672eecf7ba2e20931a684aa4d22a85a9551,#11C,Common,624,1561,3307
0xc0f34beee8a83d5f99c412f04030971108cc67dd,#2C,Common,624,1562,3307
0x67f2529853943dea536b0c50cc7561e5e93c5147,#12C,Common,624,1563,3307
0xab140572e049aa66c3728ed8eac25fc324bc53e6,#6C,Common,624,1564,3307
0x4c89b59761f423894d237c84295de67dc33258ab,#1C,Common,624,1565,3307
0xf3ff8afd5bfdebec07321d086dfab2867e4e46ab,#2C,Common,624,1566,3307
0xebcaca097ea8e16f0ef6b82c1d5ca3ef5814d58f,#13C,Common,624,1567,3307
0x5e948977ac0d9f9ef808fe0b7b52ec71df0a6fd1,#3C,Common,624,1568,3307
0x146abcf073baa73a8e28f28ac8ba9e606e0e0fbc,#12C,Common,624,1569,3307
0x7bd799fd4d0a67e8d8df16ae471302229af6b529,#4C,Common,624,1570,3307
0x8f5c1a908ed431f46170855d9ce29146124e732a,#5C,Common,606,1571,3307
0x47cd5a7ef9dedc633c1c2cfb7803780c51ed838b,#11C,Common,570,1572,3307
0x431dfb184a8c49dd803938432a8211010d0c4182,#3C,Common,570,1573,3307
0xc009167fb6034b4c0ef91d03b68135a51609be2d,#13C,Common,546,1574,3307
0xce0f75e4f6ebabc9f540e73f7753027aab2c41c9,#13C,Common,546,1575,3307
0xb98d07c826302760344d7b004d59b13b099ac4bf,#9C,Common,546,1576,3307
0x68539af4c93d5303294bc080c12e526f1d279869,#8C,Common,546,1577,3307
0xf5680817d01b0ecb4e0bb997eb97af4bdb6e0859,#15C,Common,546,1578,3307
0x99236dc5aeb7790bf466c51461f5e1ebaf165f15,#14C,Common,546,1579,3307
0x9622081c77e3f013c66feb8db92ba2af5d9fe2b5,#2C,Common,546,1580,3307
0xd15285aa0a9e4eca59d1f64417384e68cbe940e8,#8C,Common,546,1581,3307
0xb3a898e8e48ed3fb1b6e147448de0f84be977876,#12C,Common,546,1582,3307
0xf6410bb347e833262907020942b53b083a2aca3a,#1C,Common,546,1583,3307
0xa9a3690e03f7fe82e61325ee90810f577a56aaac,#1C,Common,546,1584,3307
0xd21223548d60c8d8350a3340199e1c53493140f4,#1C,Common,546,1585,3307
0x5cea351545b47e4b845a00b71cb5bcdbf3e0d6af,#1C,Common,546,1586,3307
0x4134cb35a65a30a19464c3cac629d16f09cf982a,#8C,Common,510,1587,3307
0xf723813a23714bb9741b9bc5c3c41c9c3abff8a6,#8C,Common,468,1588,3307
0xcd2ed38235e0abcb4bcece0ec68b610b773470e4,#12C,Common,468,1589,3307
0xc349e56a1ad10d39a7ceb8969e757260c13e680a,#11C,Common,468,1590,3307
0xa57753208c2029d4bc45f4c4952863579f6c8da2,#14C,Common,468,1591,3307
0x305bf26080321c4db4c6127364e488a07e4baaf7,#10C,Common,468,1592,3307
0x051a775c29e190b42c973bfec7fde41bb8c1c03d,#10C,Common,468,1593,3307
0x294fd23c9cd1f5380185a534ec047385758278a4,#1C,Common,468,1594,3307
0x6bb3545de8259ec72bbe0e172e07b789e02bd0a7,#8C,Common,468,1595,3307
0x18f6987bbcaf82b0da10e31590ce13bd9d5d2291,#4C,Common,468,1596,3307
0x0b4b0fba51de317b98b91a362522549d0c60d783,#2C,Common,468,1597,3307
0x797180105af99870e2dbfb452985740ba2926ed0,#1C,Common,468,1598,3307
0xcdbab8ff4de3c9ab024c4f17cb10b82e25ae16a3,#2C,Common,468,1599,3307
0xe468b8a5ae4c6ee55c90a56683a97c6902c668bf,#10C,Common,468,1600,3307
0xe6788734ed0900ecdc12957ab69ca5f6118b7edc,#14C,Common,468,1601,3307
0x0930aca6e49d65bbf20da618c4d61091ee21795d,#14C,Common,468,1602,3307
0xa66c10671d6bd5f8db90c8cfd67eafc3cfb551c1,#14C,Common,468,1603,3307
0x511eec9e081a868d4021624a8c6645f2c64a8042,#4C,Common,450,1604,3307
0x0e0bfe7c74b02250987fc78f17b11dc1be173679,#9C,Common,420,1605,3307
0xa0fc73f3270cbeaf7e6cb90768e0afc7ecab6a61,#11C,Common,420,1606,3307
0xaa690ed6536ce5e1a048f9aebbe122e8fa3eb556,#4C,Common,390,1607,3307
0x73b9d9399ec7d7d2da409ee39d0ecf4822413df9,#8C,Common,390,1608,3307
0xba70fc3e345d818541227225282e01a576396586,#5C,Common,390,1609,3307
0x5bf3ea6cbe833b28fadba592bff0e6b5d5a11073,#11C,Common,390,1610,3307
0xb5945be28e7b6297f618182de70deaefc4c98d48,#10C,Common,390,1611,3307
0x4f4d74826c910e4621c465f09bd4373c6cd3d5fc,#2C,Common,390,1612,3307
0xa23732ce220b54384146f6eb5754cbed6e7c6fb5,#1C,Common,390,1613,3307
0x409b2f5eb1d20723a8ab0df14c61ca0f62f0960b,#10C,Common,390,1614,3307
0x9f2b4211f564a44e95cfa4fd6010029037777777,#1C,Common,390,1615,3307
0xbff411219284fc7f6e70bad2a70b5eeb6d882e75,#2C,Common,390,1616,3307
0xb7db8d7bb734a171899c383f67f9ab93ad2fceb1,#8C,Common,390,1617,3307
0x31e22c404d54e7ef7b39af399f11f43c5cd8ebef,#8C,Common,390,1618,3307
0x58c7f03e01e358305aae645feaf4db3b5b253494,#12C,Common,390,1619,3307
0x507d35c3471cd1b3b30eadff4d1f38b701b98013,#1C,Common,390,1620,3307
0x576cd59b77ee61f34d43d1a34dac54f6e0a6339b,#11C,Common,390,1621,3307
0x467d936b80a75c586302f7e08ec8aca13dd5ddf7,#5C,Common,390,1622,3307
0x3250d87e51d363fbdb12d6f1d0a06a961290e68e,#15C,Common,390,1623,3307
0x7f1eacea31ff9759883fb0d5d38f2f75008a43b1,#2C,Common,390,1624,3307
0xf0dab6b17b8495546454441a90b8f16fd722009d,#4C,Common,390,1625,3307
0x32c14045d38ec2b66011cfb2ade6a5d1fef99faf,#12C,Common,390,1626,3307
0xf8de22269fc6e2284a1f15cc0575e33d83983868,#9C,Common,360,1627,3307
0x463068ba9d0597233f6697b55c4847d0430e99ad,#15C,Common,360,1628,3307
0x72c17334a256fc03afd251a716b95babdff20722,#14C,Common,360,1629,3307
0x16fdd4cb387c4354deda169210bd8c180e19df3e,#13C,Common,360,1630,3307
0x40c7a807883f34f1962767a46355fcfa05616b9c,#9C,Common,300,1631,3307
0x624f204eaccf2b203643aa13a84dab1ba02ad22c,#11C,Common,240,1632,3307
0x4228769dd065970676836e3ee100fefe8e9a9599,#3C,Common,240,1633,3307
0x905c6683a04e6d23e8d19339187eace7aa2bc310,#3C,Common,240,1634,3307
0xba295f3224e2c14a8ebbb6a34646b3ca02a70075,#14C,Common,240,1635,3307
0xe4bb2195586c2f2b41e8e8726a97babfd3602efd,#4C,Common,240,1636,3307
0x1fa93acd465f1a540db82fc4a0d7b554542bd1d0,#13C,Common,240,1637,3307
0xb11661257a7d27f8d5d7d475c18109a6881ede8d,#2C,Common,240,1638,3307
0x825c2a23e6fabe55991e1494cf459686a0f1f87a,#6C,Common,240,1639,3307
0x5d52cd8f0f7ebf975d1fd89fc063e07ff94d8061,#6C,Common,240,1640,3307
0x47f714b1d846b0bf4af5204263186889e98e62c6,#2C,Common,240,1641,3307
0xf0a7fc9f4d52af0ffd37944f9ade2f11c237b331,#1C,Common,240,1642,3307
0x85e2c6f7113f999d0029732619391992fa15ad32,#13C,Common,240,1643,3307
0xd0d13f85dd17a85c0759fb6fe73689f3f498086b,#6C,Common,240,1644,3307
0x7eee69a6d0e8e091dc083cdb01b9e976c88863a0,#5C,Common,240,1645,3307
0x4c5f576b79f478dbea666ed614fc935657ae2a05,#2C,Common,240,1646,3307
0x35293b792c26b6e7510106e7658bca8273d53385,#15C,Common,240,1647,3307
0x7057924d45677a5d353000992203e26059828da6,#10C,Common,240,1648,3307
0x9452ab1875ef6bb787efdf6b1f374dc619c6f255,#11C,Common,180,1649,3307
0x17977fb2bd1df170568f92ef0f2558b77f7b3159,#7C,Common,180,1650,3307
0x8fc08e1fbcc161686fd3a144a744649b4c600302,#4C,Common,180,1651,3307
0xd90a6b7c7a81764bb8217289a6bea2f40e145168,#1C,Common,180,1652,3307
0x1f90685ffa5d07a96d6ea54953cd36fa7de5ceec,#9C,Common,180,1653,3307
0x5780e64860b97f70289c5350d0178423e85a5333,#7C,Common,180,1654,3307
0xf43d22d25834f3e1ae1e7e82eaa791073b7740a1,#8C,Common,180,1655,3307
0xff5cdbca0399906f2fdb96c8f223fef0cb32cc98,#6C,Common,180,1656,3307
0xe192d3612d1cbc57581f15204ae97d74828afa43,#10C,Common,180,1657,3307
0x04fe36e5077573643a9afe0a007b4e8e0228b8d6,#5C,Common,180,1658,3307
0x814cec624a474a08585987d740d0f48990e4c192,#5C,Common,180,1659,3307
0xd8560f632ec87545d5d2edafccbc6e076e6f649a,#14C,Common,180,1660,3307
0x3b0e94eaf21035a7e2752b7544aab6f73d50cd66,#14C,Common,180,1661,3307
0xe318f5cf3e29121bcecfa19d917d37a1943bcce4,#3C,Common,180,1662,3307
0xaa3abc9760dc0e0eb63374ca20cc2dcda8d85c20,#3C,Common,180,1663,3307
0xc291452664c557f80e1e74304746c5749a363ac0,#14C,Common,120,1664,3307
0xbf4419450bd9c1beb08be3093337239066f4ab08,#11C,Common,120,1665,3307
0x8f9101c169de3046fefc52c7171818b254a1a651,#12C,Common,120,1666,3307
0x3b7f0af43704fe6731557d13cea2ac81b595724b,#1C,Common,120,1667,3307
0x418d43463f87e4c123c8483900cc3760b22a97e3,#15C,Common,120,1668,3307
0xba6b3efce731022131acb5a63bc043fa12eaead3,#9C,Common,120,1669,3307
0x05595e52ed968f5178eea01f1dc504d809b899ff,#4C,Common,120,1670,3307
0x54d585861efce7e4d56e927ffb3aae6bad0ca0b9,#14C,Common,120,1671,3307
0xd2aa745c4dd84a717785d023ebee8d2345d76322,#12C,Common,120,1672,3307
0xa053203504175d03e5b0416843f1de29e49ff776,#11C,Common,120,1673,3307
0xbdaeee52aa09a68cb1324c903ae07134de602d22,#15C,Common,120,1674,3307
0xb0af9e6c8620d5031ee998eaffa7d64f6031cd5c,#10C,Common,120,1675,3307
0x247aabf5c9b5318a3822ae3a1fd6fc8858b0d0a0,#10C,Common,120,1676,3307
0x7ba6acee474af0c1b34a71bc20a48318cecbe8e5,#1C,Common,120,1677,3307
0xe6b5b86d130d103492c27272b05e97d6f37557e3,#7C,Common,120,1678,3307
0x34704fe91cd7991602b7bfad0f65300e64e32283,#1C,Common,120,1679,3307
0xee311d8bf20d9283893a4bdcc74751dc0f4c4c30,#2C,Common,120,1680,3307
0xbc2929d664e08391943a364000aca5b262241fb6,#11C,Common,120,1681,3307
0xfc0d96672d75e99609cdff1d5d6ed8986daa0f71,#5C,Common,120,1682,3307
0xca283eb1161bfe46b43897f67c99be4824d31d60,#5C,Common,120,1683,3307
0xa6ebc89a5fa4457e6fa647e8997c40efb887fdc5,#7C,Common,120,1684,3307
0x9baaee38bd03e168a61dac747b199f33886df40d,#1C,Common,120,1685,3307
0x5602ccbd1e816cb55556d34430fe2171df4ce9b6,#12C,Common,120,1686,3307
0x1a2f2da911a72e24053092ed7a599da761b04e03,#5C,Common,120,1687,3307
0x1f51a5f9720d4fb0d1869d29c5b4689445eabbab,#12C,Common,120,1688,3307
0x9d137da2b5ec3e08ac58d1d1daadf187d271782c,#7C,Common,120,1689,3307
0x409e642bd781048c912fd76da7fc0eb0c5612575,#6C,Common,120,1690,3307
0x4958047a05d16c51b5698fc99b994afae8725a6d,#8C,Common,120,1691,3307
0x3668a9d4e9c9b8eb835b2fd2896b23f1026cd6d4,#12C,Common,120,1692,3307
0x3ee58aa287e396a44ede1788676d999ee11910fb,#9C,Common,120,1693,3307
0xaf29938aa4deb0b2903e47620331f99cfea2dbe4,#6C,Common,120,1694,3307
0x68bb9dbddfb751df93342c54ba16973ec5f890a0,#5C,Common,120,1695,3307
0x45b5612ef785a5f01dcf102b300a3f80a4131c5f,#1C,Common,120,1696,3307
0x2f52159270b050d12c7d5bcba8414576892fbf95,#7C,Common,120,1697,3307
0xd7bdc1bb1d0b975913d4b13bdf4c0f697a14f970,#15C,Common,120,1698,3307
0x5e7020fd3c6f513542cba899e0f5cba0c8863de7,#7C,Common,120,1699,3307
0x72a04dae6efeffeeeac5246ab25988c799bf9a7a,#7C,Common,120,1700,3307
0xc85521b98bc93a7fe3cbc36eae2d644165973e4e,#15C,Common,120,1701,3307
0x52ad5ef4cf9bfd774527d52b9e07e768bb735a2b,#4C,Common,120,1702,3307
0xd66dbb7a1ef6ae5331cc627a092c7cbc95d5be27,#1C,Common,120,1703,3307
0xfcf783543063a546466df8c8b2fbe0876ab483a5,#4C,Common,120,1704,3307
0xff79b2eeab38cf9b1fc12eee73212e69b088f2a2,#6C,Common,120,1705,3307
0x467e34da7b9f64b113850e7e31d71d6def9e0ed1,#7C,Common,120,1706,3307
0xf63d20e77b05ce0666a8d6e4a61c9b67b44eff1a,#3C,Common,120,1707,3307
0x0722bc9449c8c4c95b4069501015673acdee6989,#7C,Common,120,1708,3307
0xe26fa20f05877fa094de5d77da38a8e07995cec0,#8C,Common,120,1709,3307
0xc79256a332290795681809305472190c2ae57483,#6C,Common,120,1710,3307
0x5c908213a3daca1bbdc8598324ff18fb2b351129,#5C,Common,120,1711,3307
0x5089aaafbd6e1bfb6f3df7caf67bdc4ffe8ffce1,#4C,Common,120,1712,3307
0x815f0773c11ea9237c4a6aa0fb2850be435ad51a,#1C,Common,120,1713,3307
0xb5f93c15f6f23f1d1849740ddd5745ef0400196d,#7C,Common,120,1714,3307
0xc60ea2521f327453cd6205e7f5f198fbd8f4db20,#15C,Common,120,1715,3307
0x82819f8b9ecc82a89c34343fed7a6ecc4d7b545a,#15C,Common,120,1716,3307
0x34256677e5834674bb2f741124519e1adf8c59a8,#6C,Common,120,1717,3307
0x7bed8aedfb525db204609f5ccf9b7621d07602e8,#5C,Common,120,1718,3307
0x9678de35426d77308b1cb88940a56e5345e9b659,#8C,Common,120,1719,3307
0xa63703085a13fb65bf61240281b6bf2426a56535,#7C,Common,120,1720,3307
0x635cb91f8dd0177dea3dd6f160209bc656ffe47e,#6C,Common,120,1721,3307
0xd468a141907d28a3678877c26200a946e1289235,#1C,Common,120,1722,3307
0xf7e8a049fd20f6fba772f86bb2596ffb12f3e927,#14C,Common,120,1723,3307
0x15ec62929deb5f130e9f811d359c3a389f01781e,#12C,Common,120,1724,3307
0x930b77d9fe75f17e5fed89c26fd9f5d45318bdb2,#2C,Common,120,1725,3307
0xbb204b6964f87648519f3250039f02fb7760ed86,#9C,Common,120,1726,3307
0x056047dfef9b8b37d04d26a21558125e61818026,#14C,Common,120,1727,3307
0x16966ba1953260d050ef3ada0831c96dbcf6a983,#15C,Common,120,1728,3307
0x2f782e46a3d495c2fd06db698e76caec0585fec1,#15C,Common,120,1729,3307
0xec7d4128354396acfcf107ed534b8f0a627f1acf,#14C,Common,120,1730,3307
0x4e5b5489089fac5eebd391cf9847ba19e9e54a2b,#10C,Common,120,1731,3307
0xac835a34862bb183ad4b9b6329fd104321a6039e,#15C,Common,120,1732,3307
0x7850982320180a51e9cef9c651ede738c2b545a9,#11C,Common,120,1733,3307
0x36513db322c45ed345d97e38cd43e6fffbf14be0,#3C,Common,120,1734,3307
0x563eb513cb5ef4ebfa9bcd788ac63c6dd64b37a7,#13C,Common,120,1735,3307
0x9c940231e8bda0f92c16180ab1a874308a5761b4,#14C,Common,120,1736,3307
0x4a34642c96a4ea7fff8d7af25b37ad3bc564d0a1,#14C,Common,120,1737,3307
0x33777e0482c181ca8b150e14b0952eda4bb6e5c3,#12C,Common,120,1738,3307
0x22e7ceb3af28d5e35b6f2c095f419b1c43161d51,#4C,Common,120,1739,3307
0x081d4fcb5c7065c61a2a0809c3eac8ab00d2a866,#1C,Common,120,1740,3307
0xac2d523857bdbb0af100e3fb0ace65ca6a3dfe41,#14C,Common,120,1741,3307
0xdfc630b3c342f93d2586b9486f5f09127ed07d45,#13C,Common,120,1742,3307
0xb41a16704f7da54fcacbd789dfc0932c61650f15,#13C,Common,120,1743,3307
0xe9a33a4f4a491fabcc6586f7bbaaf7170f337ff1,#2C,Common,120,1744,3307
0x6592096b55749ab2f6ba44c8d348eaddee38c9e7,#14C,Common,120,1745,3307
0x64ee1795f4e7f3e5b35139bcbb39db47d82c0138,#14C,Common,120,1746,3307
0xc901a811d6218e90326f665e244b6a473ed77462,#14C,Common,120,1747,3307
0xa835765f4e5e446caef1dfb71ca41e2743a9073d,#14C,Common,120,1748,3307
0x243689b31b4a08ac3b398ea366d0f32108c41d77,#14C,Common,120,1749,3307
0xd130901a67013b10d55fb8b9448d41d99dadaceb,#13C,Common,120,1750,3307
0xa141f43042838db28d0d5f006f694bae8f383200,#7C,Common,120,1751,3307
0x02f01df88c6ae8865f6bea22481b92ad3a40a478,#12C,Common,120,1752,3307
0x2a7ce90479c1961b0f5fd11bdc4139ea422c23bd,#3C,Common,120,1753,3307
0x97a0ae4526f42c7a15c40105d17df08863f24430,#5C,Common,120,1754,3307
0xd1b407d488949844cf2d12d47f8e715168902193,#14C,Common,120,1755,3307
0x01d520710e0252a7d8647ecdaefd87ad52dd1404,#13C,Common,120,1756,3307
0xe93758149ff0f0ca9a97420160de15d5d9ac86ce,#15C,Common,120,1757,3307
0x62fee9ab9b3238d7753d4e1061d8bec666fdc36b,#11C,Common,120,1758,3307
0x49257dcf367de312e1cd563a3461b9a0485ee6c3,#11C,Common,120,1759,3307
0x62e64de23a929a7908ed643d0ee7452ded635d52,#10C,Common,120,1760,3307
0x63eb97e12e1fdd47571607d80af0926d820b8c23,#9C,Common,120,1761,3307
0x7ec28c085535bc5acfd8d4476bfe2878dc3d71a9,#13C,Common,120,1762,3307
0xb23570c335c90ef6ec2d9019e1647c714d2b618d,#2C,Common,120,1763,3307
0xce490420c3a4864b75d4d073aefdc9ca843139b4,#1C,Common,120,1764,3307
0x67e71184a9f09fbc10b28143c4020862e14bbbed,#14C,Common,120,1765,3307
0xde38d460f7fe2333bcffa73864e12e58c36f57c3,#10C,Common,120,1766,3307
0x7e3999421889f9ffd8b87d87c2300a6f0b27a10b,#12C,Common,120,1767,3307
0x04ac53347d15c4c7925723f6cd011e3c4631b138,#13C,Common,120,1768,3307
0xf6f9b42930a3929d97ea6615bb590348c5fc9237,#11C,Common,120,1769,3307
0x67356177980fdc03e3542d266dc65d1899cbb4b7,#15C,Common,120,1770,3307
0x779bf46ecce4377ab35a2b817c96443d91bea125,#12C,Common,120,1771,3307
0x9aa8f84e8ae230b56ca0b097e31c0303a1fee8e6,#15C,Common,120,1772,3307
0x9f5d2dd26097948d77e073cfedd6769a18a0db2f,#9C,Common,120,1773,3307
0xb5dc00703f20dcd5438a76c6c391802e15792f2f,#4C,Common,120,1774,3307
0xac48e8714899e11e40dfb67ea4b249a7513f72e0,#11C,Common,120,1775,3307
0x120c84111f8daddcef96dc92dd9cbce41691ce9d,#8C,Common,120,1776,3307
0xb356fb1fbf961a04a285f7fb04fdab40ad712d85,#10C,Common,120,1777,3307
0x2870837766468a4ce0c5e7403494796fbc5ce506,#11C,Common,120,1778,3307
0x31c18604b8e019bc75a139481ea6c896a5952b22,#12C,Common,120,1779,3307
0x6f5c5a12bab6d640245a5ad645240dfd431d7f2d,#13C,Common,120,1780,3307
0x6ea05b57159c7892f6665760c19ef7e6846f31fd,#2C,Common,120,1781,3307
0xb952bcfcefd72bb7b48ec520e24da038a070af09,#15C,Common,120,1782,3307
0x278912ff2cf9a5f4e3f9d42ed605fff66fda69da,#10C,Common,120,1783,3307
0xeb27fb8692141875ea2dfd55f05588df4d2c24d5,#6C,Common,120,1784,3307
0x7d3eac99157ba84f1ea242b4f1b6c1b4e3787a1e,#13C,Common,120,1785,3307
0x794aa62c9c2f6cae9899ebef69d66d42564a27e3,#12C,Common,120,1786,3307
0xee266d3942951802ef6ffb283b5173d59beec295,#13C,Common,120,1787,3307
0x54746ee162c22783821caeeef0a81c8e229422bf,#13C,Common,120,1788,3307
0x286df475c0379bc7ffa8206a3876a50296f325f8,#5C,Common,120,1789,3307
0xdad6f5b8f147c6bf0c163db09a246be418b5fc89,#12C,Common,120,1790,3307
0x1a1dccde17041278134bb1740becd86ba539ffd6,#13C,Common,120,1791,3307
0xa4a53da1238f7488b8ae80182c245e4781e2fb06,#9C,Common,120,1792,3307
0x8ab007f82c191b354f4ca7c504094f85000c3a9f,#4C,Common,120,1793,3307
0x4c915900c5adbd862425c1faaa81fa7d50c172d1,#13C,Common,120,1794,3307
0xb3c61773d8a651ae250f0abcecb6dc065e397d4e,#6C,Common,120,1795,3307
0xf103ebd37a84069fe4a92906f44c6e72b92104ea,#4C,Common,120,1796,3307
0xd7ad605bdd3002759afad16f244b16a145fee466,#11C,Common,120,1797,3307
0x73b1b84fd23167a753b0d5b15911dcae6706ca38,#13C,Common,120,1798,3307
0xcda3d5a22c5cb53c5b53aac2d9efbbc57f264b5e,#13C,Common,120,1799,3307
0xca7c9cd5c8a6d513bd2362d0a2b70dddd27cd557,#8C,Common,120,1800,3307
0x9682ae800b1b516cb48f4dd6bd6716fc4340474c,#12C,Common,120,1801,3307
0x225cdb98c269c7ad75036b8894b9007a4d34c63e,#2C,Common,120,1802,3307
0xa6b7a551836b758d3343fad46124a78f160a6171,#2C,Common,120,1803,3307
0x7f928c2d7b9a25684d11daa717df2709e25f0b63,#3C,Common,120,1804,3307
0x07d5c699773bb3ecc53c4e37da5f8f5be80e8574,#5C,Common,120,1805,3307
0x758c908066b868020ef8bd3baba5583bd632b284,#3C,Common,120,1806,3307
0xedf581aebc86a5ab11c073d68ce10840a5a4d004,#1C,Common,120,1807,3307
0x505fcf9ccfe967f6f67c2d7c10bd3754dd63c101,#13C,Common,120,1808,3307
0x773714b5c17a3a20951288e73244a18f9e255985,#13C,Common,120,1809,3307
0x7b46a7ac642287791b0af59ef0e550dae990ad05,#1C,Common,120,1810,3307
0xf4d9f75e26e50d0b5498217a2250a1bb624f4f0a,#12C,Common,120,1811,3307
0x45a0e05ae38d6007e59f1dee55dc1ef244f48da5,#7C,Common,120,1812,3307
0x3664564480785426f7246a5e65c33606f0628bee,#6C,Common,120,1813,3307
0x6cc00ad254f89d53e41f1cf3cb8e2337933bab29,#3C,Common,120,1814,3307
0xa4946ddfbcc32afb153d5cc292814907e3884dc4,#14C,Common,120,1815,3307
0xed737a065f4e01af7cd92b9d24716628770c67e3,#9C,Common,120,1816,3307
0x5002b424bde94ccdaabd7f5937c48a9e444919d2,#9C,Common,120,1817,3307
0x758e1b1eb5ca5ff082d02cedb1505a5ce7374336,#9C,Common,120,1818,3307
0x480e63bd11960f0166811d7bebc503d7e1c86448,#15C,Common,120,1819,3307
0xf95b3dce8fe813da02072d3828fa98bac51616eb,#8C,Common,120,1820,3307
0xd97fcca6170488bb52e789b35165c8453997a353,#9C,Common,120,1821,3307
0xa19132120d416e9fba79f955c7fe0bb7b453d2a9,#9C,Common,120,1822,3307
0x789350f651db623194e92fe5ea93a1e7ae08f9f3,#14C,Common,120,1823,3307
0x547a87101f07315000fd2de1d79ba7618d296b09,#2C,Common,120,1824,3307
0x4de67b50308f798ca06e108f4723c32b0c3a7438,#9C,Common,120,1825,3307
0x38160af345e02a4f30308932923539ae92ab3781,#15C,Common,120,1826,3307
0xedc610a349fd082052359f22a977053195004cce,#2C,Common,120,1827,3307
0x640f005917bef29f6604e40c3eff45ff13656289,#9C,Common,120,1828,3307
0xcc676b9c6c129fc654dbdba8c4f8be46bbf327ad,#4C,Common,120,1829,3307
0x1a87db846e0d15563ed2e827802681a57181e559,#6C,Common,120,1830,3307
0x992cc5d3dbe7c837734f142a6c6f513fd830567f,#9C,Common,120,1831,3307
0x5430731d9e5c54229c41c684cff4614f10f7fd67,#13C,Common,120,1832,3307
0x080c9bb7e114752cb91882a00ae5146788b233c5,#9C,Common,120,1833,3307
0xe23606d6401934b97e031bc6c129db2ad3b7a002,#9C,Common,120,1834,3307
0x76e2f8260e449db4708cd9dc914dc315923c1481,#5C,Common,120,1835,3307
0x6b94376759ade2824142b2c5f9d70b6265c1ee91,#9C,Common,120,1836,3307
0x41ea7be749f9b4929ff574bd366234b6bee43c4c,#10C,Common,120,1837,3307
0xf3f33c03d5c7235dab97eefc7597d56869f8f8f7,#9C,Common,120,1838,3307
0xb32cdae22f00fb666f076dc7007b36dd45672335,#10C,Common,120,1839,3307
0x969a31fdf60d60c6c1ad9283f36731b9530e3d3d,#8C,Common,120,1840,3307
0xe09bd07ff2525a0dfe83752358f28b281c550753,#2C,Common,120,1841,3307
0x53da161a0bd1cf26cedf231f5e791dff4fe04a27,#4C,Common,120,1842,3307
0x1d5af216f91951bbaca29ed51edcfc0425ed774b,#9C,Common,120,1843,3307
0x3c32a567ab787fac1b6d326680aa3584d39dd840,#15C,Common,120,1844,3307
0x5a24fa49d28a0c184d974c68826699cb241a71c9,#15C,Common,120,1845,3307
0x97ccf38f35ed3c9c0226f96f903a511fd26305c4,#14C,Common,120,1846,3307
0x7e278f00a162ed15c7cc4e825e67c83ffb30566e,#2C,Common,120,1847,3307
0xdf88b3e783a5dbbe4790913b677fa47db72c5353,#11C,Common,120,1848,3307
0xae906b56715ae42fb2c843ac2f145b594a8acfe5,#1C,Common,120,1849,3307
0x5edfc36964f05da15c73cf5771f76de4452f91ae,#3C,Common,120,1850,3307
